Modo privado,Comuna de origen,Comuna de destino,Distancia,Ingreso per cápita
0,RECOLETA,INDEPENDENCIA,2.24,100.00
0,INDEPENDENCIA,RECOLETA,2.24,100.00
0,RECOLETA,RECOLETA,0.86,305.91
0,RECOLETA,SANTIAGO,4.67,100.20
1,RECOLETA,RECOLETA,0.63,211.39
1,RECOLETA,RECOLETA,0.63,211.39
1,RECOLETA,HUECHURABA,1.32,50.00
1,RECOLETA,SANTIAGO,6.21,626.79
1,SANTIAGO,RECOLETA,6.21,626.79
0,RECOLETA,VITACURA,5.61,139.54
0,VITACURA,RECOLETA,5.61,139.54
0,RECOLETA,RECOLETA,3.42,230.56
0,RECOLETA,RECOLETA,3.42,230.56
0,RECOLETA,PROVIDENCIA,2.25,230.56
0,PROVIDENCIA,RECOLETA,2.25,230.56
0,RECOLETA,QUILICURA,11.69,230.56
0,QUILICURA,RECOLETA,11.69,230.56
0,RECOLETA,PROVIDENCIA,4.92,225.06
0,PROVIDENCIA,RECOLETA,4.92,225.06
1,RECOLETA,RECOLETA,0.78,138.92
1,RECOLETA,RECOLETA,0.78,138.92
1,RECOLETA,PUDAHUEL,10.73,263.33
1,PUDAHUEL,RECOLETA,10.72,263.33
0,RECOLETA,RECOLETA,3.63,121.68
0,RECOLETA,RECOLETA,3.63,121.68
1,RECOLETA,RECOLETA,0.00,182.74
1,RECOLETA,PUENTE ALTO,21.86,182.74
1,PUENTE ALTO,RECOLETA,21.86,182.74
1,RECOLETA,HUECHURABA,8.05,182.74
1,HUECHURABA,PUDAHUEL,10.72,182.74
1,,RECOLETA,6310.21,182.74
1,RECOLETA,COLINA,25.70,294.70
1,COLINA,RECOLETA,25.70,294.70
0,RECOLETA,PROVIDENCIA,3.20,294.70
0,PROVIDENCIA,RECOLETA,3.20,294.70
0,RECOLETA,SANTIAGO,5.00,98.00
1,RECOLETA,QUILICURA,8.27,257.02
0,RECOLETA,SAN BERNARDO,26.66,257.02
0,SAN BERNARDO,RECOLETA,26.66,257.02
0,RECOLETA,PUDAHUEL,11.55,207.57
0,PUDAHUEL,RECOLETA,11.55,207.57
0,RECOLETA,SANTIAGO,5.71,207.57
0,SANTIAGO,RECOLETA,5.71,207.57
0,RECOLETA,RECOLETA,5.64,75.00
0,RECOLETA,RECOLETA,5.64,75.00
0,RECOLETA,LAMPA,25.75,240.00
0,LAMPA,RECOLETA,25.75,240.00
0,RECOLETA,INDEPENDENCIA,1.49,257.50
0,INDEPENDENCIA,RECOLETA,1.49,257.50
1,RECOLETA,LO PRADO,8.44,257.50
1,LO PRADO,RECOLETA,8.44,257.50
0,RECOLETA,LAS CONDES,5.32,90.00
0,LAS CONDES,RECOLETA,5.32,90.00
1,RECOLETA,SANTIAGO,10.47,75.63
1,SANTIAGO,RECOLETA,10.47,75.63
0,RECOLETA,SANTIAGO,6.13,133.33
0,SANTIAGO,RECOLETA,6.13,133.33
0,RECOLETA,SANTIAGO,5.14,133.33
0,SANTIAGO,RECOLETA,5.14,133.33
0,RECOLETA,ÑUÑOA,6.17,186.67
0,ÑUÑOA,RECOLETA,6.17,186.67
0,RECOLETA,MAIPU,16.09,121.00
0,MAIPU,RECOLETA,16.09,121.00
1,RECOLETA,PUDAHUEL,13.76,75.00
1,PUDAHUEL,RECOLETA,13.76,75.00
1,RECOLETA,PROVIDENCIA,1.96,280.36
1,PROVIDENCIA,RECOLETA,1.96,280.36
0,RECOLETA,RECOLETA,3.36,242.42
0,RECOLETA,RECOLETA,3.36,242.42
1,RECOLETA,LAS CONDES,8.71,235.39
1,LAS CONDES,RECOLETA,8.71,235.39
0,RECOLETA,SANTIAGO,6.04,53.33
0,SANTIAGO,RECOLETA,6.04,53.33
0,RECOLETA,SANTIAGO,6.09,220.11
0,SANTIAGO,RECOLETA,6.09,220.11
0,RECOLETA,RECOLETA,1.29,249.90
0,RECOLETA,RECOLETA,1.29,249.90
1,RECOLETA,PROVIDENCIA,3.77,249.90
1,PROVIDENCIA,RECOLETA,3.77,249.90
0,RECOLETA,LAS CONDES,5.49,200.00
0,LAS CONDES,RECOLETA,5.49,200.00
1,RECOLETA,RECOLETA,2.31,342.58
1,RECOLETA,RECOLETA,2.31,342.58
1,RECOLETA,ÑUÑOA,9.43,342.58
1,ÑUÑOA,RECOLETA,9.43,342.58
0,RECOLETA,SANTIAGO,3.22,329.16
0,SANTIAGO,RECOLETA,3.22,329.16
0,RECOLETA,QUILICURA,8.86,274.65
0,QUILICURA,RECOLETA,8.86,274.65
0,RECOLETA,PROVIDENCIA,2.92,274.65
0,RECOLETA,ÑUÑOA,3.57,68.33
0,ÑUÑOA,RECOLETA,3.57,68.33
0,RECOLETA,QUINTA NORMAL,6.04,110.00
0,QUINTA NORMAL,RECOLETA,6.04,110.00
0,,RECOLETA,6313.02,93.33
0,RECOLETA,PUDAHUEL,13.07,60.00
0,PUDAHUEL,RECOLETA,13.07,60.00
0,RECOLETA,RECOLETA,0.26,169.35
1,RECOLETA,RECOLETA,0.26,169.35
0,RECOLETA,RECOLETA,1.05,194.83
1,RECOLETA,PUDAHUEL,11.15,65.00
1,PUDAHUEL,RECOLETA,11.15,65.00
0,RECOLETA,HUECHURABA,2.82,200.13
0,HUECHURABA,RECOLETA,2.82,200.13
1,RECOLETA,HUECHURABA,3.73,72.50
1,HUECHURABA,RECOLETA,3.62,72.50
0,RECOLETA,SANTIAGO,8.82,85.00
0,SANTIAGO,RECOLETA,8.82,85.00
1,RECOLETA,EL BOSQUE,18.84,294.07
1,EL BOSQUE,RECOLETA,18.84,294.07
0,RECOLETA,ÑUÑOA,8.38,294.07
1,ÑUÑOA,RECOLETA,8.38,294.07
1,RECOLETA,LAS CONDES,9.31,166.67
1,LAS CONDES,RECOLETA,9.32,166.67
1,RECOLETA,RECOLETA,1.28,230.00
1,RECOLETA,PUENTE ALTO,22.53,103.06
1,PUENTE ALTO,RECOLETA,22.53,103.06
0,RECOLETA,SANTIAGO,4.61,62.09
0,SANTIAGO,RECOLETA,4.61,62.09
0,RECOLETA,VITACURA,7.42,152.00
1,VITACURA,RECOLETA,7.68,152.00
1,RECOLETA,RECOLETA,1.80,277.90
1,RECOLETA,RECOLETA,1.80,277.90
0,RECOLETA,LAS CONDES,6.81,137.50
0,RECOLETA,SANTIAGO,4.14,137.50
1,SANTIAGO,RECOLETA,4.14,137.50
0,RECOLETA,QUILICURA,9.10,118.59
0,QUILICURA,RECOLETA,9.10,118.59
0,RECOLETA,SANTIAGO,5.67,170.89
0,SANTIAGO,RECOLETA,5.66,170.89
1,RECOLETA,RECOLETA,1.47,337.59
1,RECOLETA,RECOLETA,1.47,337.59
0,RECOLETA,PROVIDENCIA,4.55,200.00
0,PROVIDENCIA,RECOLETA,4.55,200.00
0,RECOLETA,RECOLETA,4.71,177.50
0,RECOLETA,RECOLETA,4.71,177.50
0,RECOLETA,INDEPENDENCIA,5.25,177.50
0,INDEPENDENCIA,RECOLETA,5.25,177.50
0,RECOLETA,RECOLETA,1.26,86.67
0,RECOLETA,RECOLETA,1.26,86.67
0,RECOLETA,PROVIDENCIA,5.17,320.00
0,PROVIDENCIA,RECOLETA,5.17,320.00
1,RECOLETA,ÑUÑOA,8.91,194.04
1,ÑUÑOA,RECOLETA,8.91,194.04
0,RECOLETA,SANTIAGO,6.66,192.46
0,SANTIAGO,RECOLETA,6.66,192.46
0,RECOLETA,LAS CONDES,4.97,192.46
0,LAS CONDES,RECOLETA,4.97,192.46
0,RECOLETA,PROVIDENCIA,3.80,192.46
0,PROVIDENCIA,RECOLETA,3.80,192.46
0,RECOLETA,SANTIAGO,6.15,148.90
0,SANTIAGO,RECOLETA,6.15,148.90
0,RECOLETA,PROVIDENCIA,3.54,148.90
0,PROVIDENCIA,RECOLETA,3.54,148.90
0,RECOLETA,SANTIAGO,5.12,148.90
0,SANTIAGO,RECOLETA,5.12,148.90
0,RECOLETA,SANTIAGO,6.76,162.92
0,SANTIAGO,RECOLETA,6.76,162.92
0,RECOLETA,CONCHALI,5.47,145.95
0,CONCHALI,RECOLETA,5.47,145.95
1,RECOLETA,LAS CONDES,7.27,145.95
1,LAS CONDES,RECOLETA,7.27,145.95
0,RECOLETA,SANTIAGO,4.86,133.33
0,SANTIAGO,RECOLETA,4.86,133.33
0,RECOLETA,ÑUÑOA,6.15,125.00
0,ÑUÑOA,RECOLETA,6.15,125.00
0,RECOLETA,RECOLETA,0.99,360.66
0,RECOLETA,RECOLETA,0.99,360.66
0,RECOLETA,SANTIAGO,6.90,360.66
0,SANTIAGO,RECOLETA,6.90,360.66
0,RECOLETA,HUECHURABA,3.22,360.66
0,HUECHURABA,RECOLETA,3.22,360.66
0,RECOLETA,INDEPENDENCIA,4.20,360.66
0,INDEPENDENCIA,RECOLETA,4.20,360.66
0,RENCA,PEDRO AGUIRRE CERDA,11.30,226.67
0,PEDRO AGUIRRE CERDA,RENCA,11.30,226.67
0,RENCA,CERRO NAVIA,2.02,226.67
0,RENCA,QUINTA NORMAL,2.21,226.67
0,RENCA,RECOLETA,7.54,150.00
0,RECOLETA,RENCA,7.54,150.00
0,RENCA,ÑUÑOA,10.74,143.33
0,ÑUÑOA,RENCA,10.74,143.33
0,RENCA,VITACURA,13.38,170.00
0,VITACURA,RENCA,13.38,170.00
0,RENCA,SANTIAGO,7.81,170.00
0,RENCA,RENCA,2.94,157.50
0,RENCA,RENCA,2.94,157.50
0,RENCA,SANTIAGO,6.51,157.50
0,SANTIAGO,RENCA,6.51,157.50
0,RENCA,RENCA,3.74,226.67
0,RENCA,RENCA,3.74,226.67
0,RENCA,SANTIAGO,6.78,226.67
0,SANTIAGO,RENCA,6.78,226.67
0,RENCA,SANTIAGO,6.68,100.00
0,SANTIAGO,RENCA,6.68,100.00
0,RENCA,LAS CONDES,16.16,216.67
0,LAS CONDES,RENCA,16.16,216.67
0,RENCA,QUILICURA,9.32,212.50
0,QUILICURA,RENCA,9.32,212.50
0,RENCA,SANTIAGO,11.39,212.50
0,SANTIAGO,RENCA,11.39,212.50
1,RENCA,PROVIDENCIA,12.69,86.25
1,PROVIDENCIA,RENCA,12.69,86.25
0,RENCA,SANTIAGO,7.32,70.00
0,SANTIAGO,RENCA,7.32,70.00
0,RENCA,PROVIDENCIA,10.97,136.00
0,PROVIDENCIA,RENCA,10.97,136.00
1,RENCA,SANTIAGO,5.03,490.53
1,SANTIAGO,RENCA,5.03,490.53
1,RENCA,PUDAHUEL,8.06,108.28
1,PUDAHUEL,RENCA,8.06,108.28
0,RENCA,INDEPENDENCIA,8.01,300.00
0,INDEPENDENCIA,RENCA,8.01,300.00
0,RENCA,INDEPENDENCIA,8.02,300.00
1,RENCA,QUILICURA,1.33,500.00
1,QUILICURA,SANTIAGO,11.14,500.00
1,SANTIAGO,RENCA,10.99,500.00
1,RENCA,QUILICURA,1.39,500.00
1,QUILICURA,SAN BERNARDO,17.99,500.00
1,SAN BERNARDO,RENCA,16.81,500.00
1,RENCA,PROVIDENCIA,8.47,221.75
1,PROVIDENCIA,RENCA,8.47,221.75
0,,RENCA,6311.74,75.00
0,RENCA,PROVIDENCIA,11.99,110.00
0,PROVIDENCIA,RENCA,11.99,110.00
0,RENCA,LAS CONDES,18.05,250.00
0,LAS CONDES,RENCA,18.05,250.00
0,RENCA,RECOLETA,8.90,250.00
0,RECOLETA,RENCA,8.90,250.00
0,RENCA,RENCA,3.15,100.00
0,RENCA,RENCA,3.15,100.00
0,RENCA,QUILICURA,7.69,60.00
0,QUILICURA,RENCA,7.69,60.00
0,RENCA,SANTIAGO,7.44,315.45
0,SANTIAGO,RENCA,7.44,315.45
1,INDEPENDENCIA,RENCA,6.29,315.45
1,RENCA,SANTIAGO,7.56,315.45
1,SANTIAGO,LAS CONDES,11.59,315.45
1,LAS CONDES,INDEPENDENCIA,11.37,315.45
1,INDEPENDENCIA,RENCA,6.60,315.45
0,RENCA,RECOLETA,7.81,315.45
0,RECOLETA,RENCA,7.81,315.45
0,RENCA,RECOLETA,7.81,315.45
0,RECOLETA,RENCA,7.81,315.45
0,RENCA,RECOLETA,7.81,315.45
0,RECOLETA,RENCA,7.81,315.45
0,RENCA,PROVIDENCIA,8.32,100.00
0,PROVIDENCIA,RENCA,8.25,100.00
0,RENCA,RENCA,2.00,144.12
0,RENCA,RENCA,2.00,144.12
0,RENCA,RECOLETA,7.10,88.75
0,RECOLETA,RENCA,7.10,88.75
0,RENCA,SANTIAGO,4.55,151.60
0,SANTIAGO,RENCA,4.55,151.60
0,RENCA,ESTACION CENTRAL,4.76,151.60
1,ESTACION CENTRAL,RENCA,4.73,151.60
0,RENCA,MACUL,12.03,110.18
0,MACUL,RENCA,12.03,110.18
0,RENCA,ESTACION CENTRAL,5.24,110.18
0,ESTACION CENTRAL,RENCA,5.24,110.18
1,RENCA,COLINA,25.99,44.11
1,COLINA,RENCA,25.99,44.11
0,RENCA,LA FLORIDA,22.25,73.53
0,LA FLORIDA,RENCA,22.25,73.53
1,RENCA,SAN MIGUEL,12.07,114.89
1,SAN MIGUEL,RENCA,15.38,114.89
1,RENCA,RENCA,1.10,186.68
1,RENCA,RENCA,1.10,186.68
1,RENCA,LA CISTERNA,13.63,116.99
1,LA CISTERNA,RENCA,13.63,116.99
0,RENCA,VITACURA,9.87,126.67
0,VITACURA,RENCA,9.87,126.67
1,RENCA,SANTIAGO,9.65,244.74
1,SANTIAGO,RENCA,9.65,244.74
0,RENCA,PROVIDENCIA,13.76,244.74
0,PROVIDENCIA,RENCA,13.76,244.74
0,RENCA,SANTIAGO,9.52,244.74
0,SANTIAGO,RENCA,9.52,244.74
0,RENCA,VITACURA,16.20,183.33
0,VITACURA,RENCA,16.20,183.33
0,RENCA,PUDAHUEL,8.41,146.67
0,PUDAHUEL,RENCA,8.41,146.67
1,RENCA,QUILICURA,6.28,434.80
1,QUILICURA,RENCA,6.28,434.80
0,RENCA,VITACURA,13.70,250.00
0,VITACURA,RENCA,13.70,250.00
0,RENCA,QUINTA NORMAL,3.80,166.67
0,QUINTA NORMAL,RENCA,3.80,166.67
0,RENCA,ESTACION CENTRAL,5.18,56.05
0,ESTACION CENTRAL,RENCA,5.18,56.05
0,RENCA,PROVIDENCIA,13.40,265.00
0,PROVIDENCIA,RENCA,13.40,265.00
0,RENCA,LAS CONDES,18.42,76.00
0,LAS CONDES,RENCA,18.42,76.00
0,,RENCA,6310.82,70.00
1,RENCA,RENCA,1.56,61.22
1,RENCA,RENCA,1.56,61.22
1,RENCA,RENCA,2.66,350.36
1,RENCA,RENCA,2.66,350.36
0,RENCA,QUINTA NORMAL,4.54,148.48
0,QUINTA NORMAL,RENCA,4.54,148.48
1,RENCA,QUINTA NORMAL,6.29,148.48
1,QUINTA NORMAL,RENCA,6.29,148.48
0,RENCA,LAS CONDES,16.29,260.00
0,LAS CONDES,RENCA,16.29,260.00
0,RENCA,LAS CONDES,18.91,260.00
0,LAS CONDES,RENCA,18.91,260.00
0,RENCA,PUDAHUEL,6.36,197.50
0,PUDAHUEL,RENCA,6.36,197.50
0,RENCA,RENCA,3.94,197.50
0,RENCA,RENCA,3.94,197.50
1,RENCA,QUILICURA,2.84,150.00
1,QUILICURA,RENCA,2.84,150.00
0,RENCA,LA REINA,15.43,190.00
0,LA REINA,RENCA,15.43,190.00
0,SANTIAGO,RENCA,8.18,163.95
0,RENCA,PEDRO AGUIRRE CERDA,10.21,163.95
0,PEDRO AGUIRRE CERDA,RENCA,10.21,163.95
0,RENCA,PROVIDENCIA,12.82,235.00
0,PROVIDENCIA,RENCA,12.82,235.00
0,RENCA,PUDAHUEL,4.34,235.00
0,PUDAHUEL,RENCA,4.34,235.00
0,RENCA,QUILICURA,3.52,100.49
0,QUILICURA,RENCA,3.52,100.49
0,RENCA,PROVIDENCIA,9.27,150.00
0,PROVIDENCIA,RENCA,9.27,150.00
0,RENCA,ESTACION CENTRAL,7.04,300.00
0,ESTACION CENTRAL,RENCA,7.04,300.00
0,RENCA,ESTACION CENTRAL,7.04,300.00
0,ESTACION CENTRAL,RENCA,7.04,300.00
0,RENCA,RENCA,0.69,35.00
0,RENCA,SANTIAGO,5.57,375.13
1,SANTIAGO,RENCA,5.56,375.13
0,RENCA,QUILICURA,4.27,375.48
0,QUILICURA,RENCA,4.27,375.48
0,RENCA,ESTACION CENTRAL,5.52,375.48
0,ESTACION CENTRAL,RENCA,5.52,375.48
0,RENCA,VITACURA,12.83,117.50
0,VITACURA,RENCA,12.83,117.50
0,RENCA,VITACURA,12.83,117.50
0,VITACURA,RENCA,12.83,117.50
0,RENCA,SANTIAGO,7.54,110.00
0,SANTIAGO,RENCA,7.54,110.00
0,RENCA,RENCA,4.40,110.00
0,RENCA,MAIPU,14.88,150.00
0,MAIPU,RENCA,14.88,150.00
0,RENCA,LAS CONDES,16.49,166.67
0,LAS CONDES,RENCA,16.50,166.67
0,RENCA,LO PRADO,6.31,195.00
0,LO PRADO,RENCA,6.31,195.00
0,RENCA,QUILICURA,5.59,195.00
0,QUILICURA,RENCA,5.59,195.00
0,RENCA,RECOLETA,9.73,116.67
0,RECOLETA,RENCA,9.73,116.67
0,RENCA,PROVIDENCIA,9.30,200.43
0,PROVIDENCIA,RENCA,9.30,200.43
0,RENCA,SANTIAGO,9.89,72.69
0,SANTIAGO,RENCA,9.89,72.69
1,,RENCA,6312.52,166.67
1,RENCA,PEÑALOLEN,16.83,316.13
1,PEÑALOLEN,RENCA,16.83,316.13
0,RENCA,RENCA,1.13,316.13
0,RENCA,RENCA,1.13,316.13
1,RENCA,MAIPU,13.06,316.13
1,MAIPU,RENCA,13.06,316.13
1,RENCA,LAMPA,21.22,150.00
1,LAMPA,RENCA,21.22,150.00
1,RENCA,LAMPA,21.22,150.00
1,LAMPA,RENCA,21.22,150.00
0,RENCA,PROVIDENCIA,9.72,125.00
0,PROVIDENCIA,RENCA,9.72,125.00
0,RENCA,LAS CONDES,15.51,38.80
0,RENCA,RENCA,1.25,350.00
0,RENCA,LAS CONDES,15.75,153.33
0,LAS CONDES,RENCA,15.75,153.33
0,RENCA,QUILICURA,3.73,50.17
0,QUILICURA,RENCA,3.73,50.17
0,RENCA,QUINTA NORMAL,5.19,187.02
0,QUINTA NORMAL,RENCA,5.19,187.02
1,RENCA,RENCA,3.39,119.27
1,RENCA,RENCA,3.39,119.27
1,RENCA,RENCA,3.39,119.27
1,,RENCA,6312.39,119.27
0,RENCA,INDEPENDENCIA,5.24,119.27
0,INDEPENDENCIA,RENCA,5.24,119.27
0,RENCA,QUILICURA,9.16,187.50
0,QUILICURA,RENCA,9.16,187.50
0,RENCA,LAS CONDES,14.76,145.00
0,LAS CONDES,RENCA,14.76,145.00
0,RENCA,CONCHALI,5.45,145.00
1,RENCA,LAS CONDES,12.83,83.33
1,RENCA,QUINTA NORMAL,3.17,400.00
1,QUINTA NORMAL,RENCA,3.17,400.00
0,RENCA,SANTIAGO,8.76,170.74
1,SANTIAGO,RENCA,8.76,170.74
0,RENCA,RENCA,2.47,170.74
0,RENCA,RENCA,2.47,170.74
0,RENCA,LAS CONDES,13.54,170.74
0,LAS CONDES,RENCA,13.54,170.74
1,RENCA,LA REINA,15.70,223.03
1,LA REINA,RENCA,15.70,223.03
1,RENCA,LAS CONDES,12.09,223.03
1,LAS CONDES,RENCA,12.09,223.03
0,RENCA,PUDAHUEL,5.32,233.33
0,PUDAHUEL,RENCA,5.32,233.33
0,RENCA,RENCA,1.64,217.50
0,RENCA,RENCA,1.64,217.50
0,RENCA,INDEPENDENCIA,6.75,217.50
0,INDEPENDENCIA,RENCA,6.75,217.50
1,RENCA,RENCA,3.34,134.94
1,RENCA,RENCA,3.34,134.94
0,RENCA,LAS CONDES,12.13,134.88
0,RENCA,ÑUÑOA,10.59,159.56
1,RENCA,VITACURA,10.86,159.56
1,VITACURA,SANTIAGO,9.90,159.56
1,SANTIAGO,RENCA,4.08,159.56
1,RENCA,LAS CONDES,17.73,159.36
1,LAS CONDES,RENCA,17.73,159.36
0,RENCA,RECOLETA,9.21,159.36
0,RECOLETA,RENCA,9.21,159.36
0,RENCA,SAN MIGUEL,13.33,70.47
0,SAN MIGUEL,RENCA,13.33,70.47
0,RENCA,PROVIDENCIA,11.69,182.08
0,PROVIDENCIA,RENCA,11.69,182.08
1,RENCA,RENCA,6.03,177.95
1,RENCA,RENCA,6.03,177.95
0,RENCA,SANTIAGO,6.96,177.95
0,SANTIAGO,RENCA,6.96,177.95
0,RENCA,SANTIAGO,8.20,335.42
0,SANTIAGO,RENCA,8.20,335.42
0,RENCA,LAS CONDES,18.65,87.50
0,LAS CONDES,RENCA,18.65,87.50
0,RENCA,QUILICURA,9.45,160.00
0,QUILICURA,RENCA,9.45,160.00
0,RENCA,COLINA,18.75,110.00
0,COLINA,RENCA,18.74,110.00
0,RENCA,LAS CONDES,11.83,125.10
0,RENCA,PROVIDENCIA,10.84,150.00
0,PROVIDENCIA,RENCA,10.84,150.00
0,QUILICURA,PROVIDENCIA,11.62,266.67
0,PROVIDENCIA,QUILICURA,11.62,266.67
0,RENCA,LAS CONDES,19.69,283.33
0,LAS CONDES,RENCA,19.73,283.33
0,RENCA,LAS CONDES,15.01,283.33
0,RENCA,RENCA,4.47,283.33
0,RENCA,RENCA,4.47,283.33
1,RENCA,PROVIDENCIA,8.06,258.09
1,PROVIDENCIA,RENCA,8.06,258.09
0,RENCA,SANTIAGO,10.22,146.00
0,SANTIAGO,RENCA,10.22,146.00
0,RENCA,PROVIDENCIA,13.46,146.00
0,PROVIDENCIA,RENCA,13.46,146.00
0,RENCA,RENCA,4.28,360.14
0,RENCA,RENCA,4.28,360.14
0,RENCA,PROVIDENCIA,7.61,360.14
0,PROVIDENCIA,RENCA,7.62,360.14
0,RENCA,PROVIDENCIA,7.61,360.14
0,PROVIDENCIA,RENCA,7.62,360.14
0,RENCA,HUECHURABA,10.21,120.00
0,HUECHURABA,RENCA,10.21,120.00
0,RENCA,LAS CONDES,17.13,383.33
0,LAS CONDES,RENCA,17.13,383.33
1,RENCA,RENCA,0.13,354.55
1,RENCA,RENCA,0.13,354.55
0,RENCA,PROVIDENCIA,7.92,354.55
0,PROVIDENCIA,RENCA,7.92,354.55
0,RENCA,SANTIAGO,7.04,202.47
0,SANTIAGO,RENCA,7.04,202.47
1,RENCA,QUINTA NORMAL,3.36,202.47
1,RENCA,CERRILLOS,9.23,202.47
1,CERRILLOS,RENCA,9.23,202.47
0,RENCA,RENCA,1.49,156.18
0,RENCA,RENCA,1.49,156.18
0,RENCA,QUILICURA,8.04,156.18
0,QUILICURA,RENCA,8.04,156.18
1,PROVIDENCIA,RENCA,5.18,124.73
1,RENCA,RENCA,0.08,124.73
0,RENCA,QUINTA NORMAL,3.92,250.00
0,QUINTA NORMAL,RENCA,3.98,250.00
0,RENCA,SANTIAGO,9.26,250.00
0,SANTIAGO,RENCA,9.34,250.00
0,RENCA,SANTIAGO,8.58,116.67
0,SANTIAGO,RENCA,8.58,116.67
1,RENCA,RENCA,1.66,158.90
1,RENCA,RENCA,1.66,158.90
0,RENCA,LAS CONDES,12.99,124.83
0,LAS CONDES,RENCA,12.99,124.83
1,RENCA,LA REINA,15.10,124.83
0,RENCA,PEÑALOLEN,19.21,124.83
0,RENCA,LO ESPEJO,11.00,183.33
0,LO ESPEJO,RENCA,11.00,183.33
1,RENCA,SANTIAGO,6.96,312.32
0,SANTIAGO,RENCA,6.96,312.32
1,SANTIAGO,PROVIDENCIA,2.71,312.32
1,PROVIDENCIA,RENCA,9.29,312.32
0,RENCA,LAMPA,8.97,148.00
0,LAMPA,RENCA,8.97,148.00
0,RENCA,ÑUÑOA,13.51,148.00
0,RENCA,PROVIDENCIA,12.93,148.00
0,RENCA,LAS CONDES,19.78,250.00
0,LAS CONDES,RENCA,19.78,250.00
0,RENCA,PROVIDENCIA,8.20,87.40
0,PROVIDENCIA,RENCA,8.20,87.40
0,RENCA,SANTIAGO,9.59,70.00
0,SANTIAGO,RENCA,9.59,70.00
0,RENCA,RECOLETA,4.50,133.16
0,RECOLETA,RENCA,4.50,133.16
1,RENCA,RENCA,3.59,93.33
1,RENCA,RENCA,3.59,93.33
0,RENCA,SANTIAGO,8.59,742.60
0,SANTIAGO,RENCA,8.59,742.60
0,RENCA,PUDAHUEL,4.80,162.50
0,PUDAHUEL,RENCA,4.80,162.50
0,RENCA,RENCA,6.93,128.42
1,RENCA,COLINA,22.59,199.12
1,COLINA,RENCA,22.59,199.12
0,RENCA,SANTIAGO,9.27,192.50
0,SANTIAGO,RENCA,9.27,192.50
0,RENCA,RENCA,2.68,192.50
0,RENCA,RENCA,2.68,192.50
0,RENCA,PUDAHUEL,3.59,192.50
0,PUDAHUEL,RENCA,3.59,192.50
1,RENCA,INDEPENDENCIA,4.30,292.96
1,INDEPENDENCIA,RENCA,4.30,292.96
0,RENCA,LA REINA,18.92,45.19
0,LA REINA,RENCA,18.92,45.19
0,RENCA,RENCA,0.60,143.36
0,RENCA,RENCA,0.60,143.36
0,RENCA,INDEPENDENCIA,3.42,143.36
0,INDEPENDENCIA,RENCA,3.42,143.36
1,RENCA,PEÑALOLEN,19.16,158.69
1,PEÑALOLEN,RENCA,19.16,158.69
1,RENCA,RENCA,2.45,158.69
0,RENCA,RENCA,2.45,158.69
0,SAN BERNARDO,SANTIAGO,16.47,127.92
0,SANTIAGO,SAN BERNARDO,16.47,127.92
0,SAN BERNARDO,LAS CONDES,23.42,127.92
0,SAN BERNARDO,LAS CONDES,26.59,180.71
0,SAN BERNARDO,SAN BERNARDO,2.08,180.71
0,SAN BERNARDO,SAN BERNARDO,1.43,234.11
0,SAN BERNARDO,SAN BERNARDO,1.43,234.11
0,SAN BERNARDO,SAN BERNARDO,0.64,234.11
0,SAN BERNARDO,SAN BERNARDO,0.64,234.11
0,SAN BERNARDO,CERRILLOS,11.33,120.00
0,CERRILLOS,SAN BERNARDO,11.33,120.00
0,SAN BERNARDO,SAN BERNARDO,1.76,561.17
1,SAN BERNARDO,SAN BERNARDO,1.76,561.17
0,SAN BERNARDO,SAN BERNARDO,2.60,75.67
0,SAN BERNARDO,SAN BERNARDO,2.60,75.67
0,SAN BERNARDO,INDEPENDENCIA,18.32,75.67
0,INDEPENDENCIA,SAN BERNARDO,18.32,75.67
0,,SAN BERNARDO,6290.38,177.73
0,SAN BERNARDO,SAN BERNARDO,0.75,156.52
0,LA CISTERNA,EL BOSQUE,1.83,137.50
0,EL BOSQUE,SAN BERNARDO,9.31,137.50
0,SAN BERNARDO,ÑUÑOA,15.70,344.97
0,ÑUÑOA,SAN BERNARDO,15.70,344.97
0,SAN BERNARDO,CERRILLOS,10.86,344.97
1,CERRILLOS,SAN BERNARDO,10.86,344.97
1,SAN BERNARDO,SANTIAGO,21.62,257.09
1,SANTIAGO,SAN BERNARDO,21.62,257.09
1,SAN BERNARDO,MAIPU,15.58,91.71
1,MAIPU,SAN BERNARDO,15.58,91.71
1,SAN BERNARDO,SANTIAGO,16.52,43.67
1,SANTIAGO,SAN BERNARDO,16.52,43.67
0,SAN BERNARDO,LA FLORIDA,12.33,487.27
0,LA FLORIDA,SAN BERNARDO,12.33,487.27
0,SAN BERNARDO,SANTIAGO,13.62,400.98
0,SANTIAGO,SAN BERNARDO,13.62,400.98
1,SAN BERNARDO,SAN MIGUEL,9.97,400.98
1,SAN MIGUEL,SAN BERNARDO,9.97,400.98
1,SAN BERNARDO,SAN RAMON,11.01,170.65
1,SAN RAMON,SAN BERNARDO,11.01,170.65
1,SAN BERNARDO,SAN BERNARDO,6.09,170.65
1,SAN BERNARDO,SAN BERNARDO,6.09,170.65
0,SAN BERNARDO,SAN BERNARDO,5.16,170.65
0,SAN BERNARDO,SAN BERNARDO,5.16,170.65
0,SAN BERNARDO,LA CISTERNA,6.52,70.95
